Stress_class	Stress_info	Pathogen	Sample_description	BioSample	BioProject	Tissue	Source_name	Treatment	PubMed	Study_title	Study_abstract
NA	NA	NA	NA	Sample_V2S1_R3	PRJNA326705	pod	NA	NA	28087653	NA	To understand the gene expression networks controlling soybean seed set and size
NA	NA	NA	NA	Sample_V1S2_R1	PRJNA326705	seed	NA	NA	28087653	NA	To understand the gene expression networks controlling soybean seed set and size
NA	NA	NA	NA	Sample_V1S2_R2	PRJNA326705	seed	NA	NA	28087653	NA	To understand the gene expression networks controlling soybean seed set and size
NA	NA	NA	NA	Sample_V1S2_R3	PRJNA326705	seed	NA	NA	28087653	NA	To understand the gene expression networks controlling soybean seed set and size
NA	NA	NA	NA	Sample_V2S2_R1	PRJNA326705	seed	NA	NA	28087653	NA	To understand the gene expression networks controlling soybean seed set and size
NA	NA	NA	NA	Sample_V2S2_R2	PRJNA326705	seed	NA	NA	28087653	NA	To understand the gene expression networks controlling soybean seed set and size
NA	NA	NA	NA	Sample_V2S2_R3	PRJNA326705	seed	NA	NA	28087653	NA	To understand the gene expression networks controlling soybean seed set and size
NA	NA	NA	NA	Sample_V1S3-1_R1	PRJNA326705	seed coat	NA	NA	28087653	NA	To understand the gene expression networks controlling soybean seed set and size
NA	NA	NA	NA	Sample_V1S3-1_R2	PRJNA326705	seed coat	NA	NA	28087653	NA	To understand the gene expression networks controlling soybean seed set and size
NA	NA	NA	NA	Sample_V1S3-1_R3	PRJNA326705	seed coat	NA	NA	28087653	NA	To understand the gene expression networks controlling soybean seed set and size
NA	NA	NA	NA	Sample_V2S3.1_R1	PRJNA326705	seed coat	NA	NA	28087653	NA	To understand the gene expression networks controlling soybean seed set and size
NA	NA	NA	NA	Sample_V2S3.1_R2	PRJNA326705	seed coat	NA	NA	28087653	NA	To understand the gene expression networks controlling soybean seed set and size
NA	NA	NA	NA	Sample_V2S3.1_R3	PRJNA326705	seed coat	NA	NA	28087653	NA	To understand the gene expression networks controlling soybean seed set and size
NA	NA	NA	NA	SAMN06312684	PRJNA338767	root	root hair	0	28487476	Diversification of Root Hair Development Genes in Vascular Plants	Purpose: The root hair is a model for understanding evolution of individual cell differentiation programs in plants. We compare the expression of the genes that participate in root hair development between Arabidopsis and other vascular plants to assess the conservation/diversification of the root hair development programs in vascular plants. Methods: We used RNA-Seq
NA	NA	NA	NA	SAMN06312683	PRJNA338767	root	root hair	0	28487476	Diversification of Root Hair Development Genes in Vascular Plants	Purpose: The root hair is a model for understanding evolution of individual cell differentiation programs in plants. We compare the expression of the genes that participate in root hair development between Arabidopsis and other vascular plants to assess the conservation/diversification of the root hair development programs in vascular plants. Methods: We used RNA-Seq
NA	NA	NA	NA	SAMN06312682	PRJNA338767	root	root hair	0	28487476	Diversification of Root Hair Development Genes in Vascular Plants	Purpose: The root hair is a model for understanding evolution of individual cell differentiation programs in plants. We compare the expression of the genes that participate in root hair development between Arabidopsis and other vascular plants to assess the conservation/diversification of the root hair development programs in vascular plants. Methods: We used RNA-Seq
NA	NA	NA	NA	SAMN05580203	PRJNA339152	leaves	Line T295H_SterileAP1	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580202	PRJNA339152	leaves	Line T295H_SterileAP1	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580201	PRJNA339152	leaves	Line T295H_SterileAP1	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580209	PRJNA339152	leaves	Line T295H_Sterile_Control2	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580210	PRJNA339152	leaves	Line T295H_Sterile_Control2	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580200	PRJNA339152	leaves	Line T295H_Sterile_Control2	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580211	PRJNA339152	leaves	Line T295H_Sterile2	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580205	PRJNA339152	leaves	Line T295H_Sterile2	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580204	PRJNA339152	leaves	Line T295H_Sterile2	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580214	PRJNA339152	leaves	Line T295H_Sterile_Control3	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580213	PRJNA339152	leaves	Line T295H_Sterile_Control3	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580208	PRJNA339152	leaves	Line T295H_Sterile_Control3	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580207	PRJNA339152	leaves	Line T295H_Sterile3	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580206	PRJNA339152	leaves	Line T295H_Sterile3	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580197	PRJNA339152	leaves	Line T295H_Sterile3	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580196	PRJNA339152	leaves	Line Williams 82_AP1	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580237	PRJNA339152	leaves	Line Williams 82_AP1	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580236	PRJNA339152	leaves	Line Williams 82_AP1	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580212	PRJNA339152	leaves	Line Williams 82_Depodding_Control2	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580199	PRJNA339152	leaves	Line Williams 82_Depodding_Control2	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580198	PRJNA339152	leaves	Line Williams 82_Depodding_Control2	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580235	PRJNA339152	leaves	Line Williams 82_Depodding2	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580234	PRJNA339152	leaves	Line Williams 82_Depodding2	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580233	PRJNA339152	leaves	Line Williams 82_Depodding2	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580232	PRJNA339152	leaves	Line Williams 82_Depodding_Control3	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580231	PRJNA339152	leaves	Line Williams 82_Depodding_Control3	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580230	PRJNA339152	leaves	Line Williams 82_Depodding_Control3	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580229	PRJNA339152	leaves	Line Williams 82_Depodding3	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580228	PRJNA339152	leaves	Line Williams 82_Depodding3	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580227	PRJNA339152	leaves	Line Williams 82_Depodding3	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580226	PRJNA339152	leaves	Line Williams 82_Depodding_Control4	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580225	PRJNA339152	leaves	Line Williams 82_Depodding_Control4	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580224	PRJNA339152	leaves	Line Williams 82_Depodding_Control4	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580223	PRJNA339152	leaves	Line Williams 82_Depodding5	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580222	PRJNA339152	leaves	Line Williams 82_Depodding5	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580221	PRJNA339152	leaves	Line Williams 82_Depodding5	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580220	PRJNA339152	leaves	Line Williams 82_Depodding_Control5	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580219	PRJNA339152	leaves	Line Williams 82_Depodding_Control5	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580218	PRJNA339152	leaves	Line Williams 82_Depodding_Control5	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580217	PRJNA339152	leaves	Line Williams 82_Depodding4	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580216	PRJNA339152	leaves	Line Williams 82_Depodding4	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
NA	NA	NA	NA	SAMN05580215	PRJNA339152	leaves	Line Williams 82_Depodding4	0	28722115	Molecular Analysis of Sink Limited Soybeans	Soybean plants that do not produce a sink
biotic	fungus	Fvirguliforme	control_3-5days	SAMN05714716	PRJNA340881	root	7 day old soybean root tissue 3 and 5 days post water incubation	0	0	Investigation of the Fusarium virguliforme transcriptomes induced during infection of soybean roots suggests that enzymes with hydrolytic activities could play a major role in root necrosis	Sudden death syndrome (SDS) caused by the fungal pathogen
biotic	fungus	Fvirguliforme	control_10-24days	SAMN05714715	PRJNA340881	root	7 day old soybean root tissue 10 and 24 days post water incubation	0	0	Investigation of the Fusarium virguliforme transcriptomes induced during infection of soybean roots suggests that enzymes with hydrolytic activities could play a major role in root necrosis	Sudden death syndrome (SDS) caused by the fungal pathogen
biotic	fungus	Fvirguliforme	stress_3-5days	SAMN05714714	PRJNA340881	root	7 day old soybean root tissue infected by conidial spores (pooled RNA samples at 3 and 5 days post infection)	0	0	Investigation of the Fusarium virguliforme transcriptomes induced during infection of soybean roots suggests that enzymes with hydrolytic activities could play a major role in root necrosis	Sudden death syndrome (SDS) caused by the fungal pathogen
biotic	fungus	Fvirguliforme	stress_10-24days	SAMN05714713	PRJNA340881	root	7 day old soybean root tissue infected by conidial spores (pooled RNA samples at 10 and 24 days post infection)	0	0	Investigation of the Fusarium virguliforme transcriptomes induced during infection of soybean roots suggests that enzymes with hydrolytic activities could play a major role in root necrosis	Sudden death syndrome (SDS) caused by the fungal pathogen
NA	NA	NA	NA	SAMN05755944	PRJNA342355	leaves	leaf	0	28493991	Changes in Gene Expression between Soybean F1 Hybrids and their Parents are Associated with Agronomically Valuable Traits	Gene expression of the F1 Hybrids between two soybean parents (NMS4-44-329 and N7103) were compared. Changes in gene expression were correlated with agronomic traits. Overall design: RNA was isolated from leaf matrial harvested from the field in july of 2015. Four replicates were grown at two location in a random complete block design. Each samples is represented from three or four replications form each location
NA	NA	NA	NA	SAMN05755943	PRJNA342355	leaves	leaf	0	28493991	Changes in Gene Expression between Soybean F1 Hybrids and their Parents are Associated with Agronomically Valuable Traits	Gene expression of the F1 Hybrids between two soybean parents (NMS4-44-329 and N7103) were compared. Changes in gene expression were correlated with agronomic traits. Overall design: RNA was isolated from leaf matrial harvested from the field in july of 2015. Four replicates were grown at two location in a random complete block design. Each samples is represented from three or four replications form each location
