V2	V1
Glyma.14G182700	Glyma14g36140
Glyma.14G182800	Glyma14g36150
Glyma.14G182900	Glyma14g36165
Glyma.14G183000	Glyma14g36180
Glyma.14G183100	Glyma14g36190
Glyma.14G183500	Glyma14g36210
Glyma.14G183700	Glyma14g36215
Glyma.14G183800	Glyma14g36221
Glyma.14G183900	Glyma14g36225
Glyma.14G184000	Glyma14g36230
Glyma.14G184200	Glyma14g36242
Glyma.14G184300	Glyma14g36254
Glyma.14G184400	Glyma14g36267
Glyma.14G184500	Glyma14g36280
Glyma.14G184600	Glyma14g36290
Glyma.14G184700	Glyma14g36310
Glyma.14G184900	Glyma14g36345
Glyma.14G185000	Glyma14g36360
Glyma.14G185100	Glyma14g36370
Glyma.14G185200	Glyma14g36375
Glyma.14G185300	Glyma14g36380
Glyma.14G185400	Glyma14g36390
Glyma.14G185500	Glyma14g36395
Glyma.14G185600	Glyma14g36400
Glyma.14G185700	Glyma14g36420
Glyma.14G185800	Glyma14g36430
Glyma.14G186000	Glyma14g36438
Glyma.14G186100	Glyma14g36446
Glyma.14G186200	Glyma14g36454
Glyma.14G186300	Glyma14g36462
Glyma.14G186400	Glyma14g36470
Glyma.14G186600	Glyma14g36511
Glyma.14G186700	Glyma14g36520
Glyma.14G186800	Glyma14g36531
Glyma.14G186900	Glyma14g36540
Glyma.14G187000	Glyma14g36553
Glyma.14G187300	Glyma14g36566
Glyma.14G187400	Glyma14g36580
Glyma.14G187500	Glyma14g36590
Glyma.14G187600	Glyma14g36600
Glyma.14G187700	Glyma14g36610
Glyma.14G187800	Glyma14g36620
Glyma.14G187900	Glyma14g36630
Glyma.14G188000	Glyma14g36650
Glyma.14G188100	Glyma14g36660
Glyma.14G188200	Glyma14g36670
Glyma.14G188300	Glyma14g36690
Glyma.14G188400	Glyma14g36740
Glyma.14G188500	Glyma14g36750
Glyma.14G188600	Glyma14g36760
Glyma.14G188700	Glyma14g36770
Glyma.14G188800	Glyma14g36781
Glyma.14G188900	Glyma14g36791
Glyma.14G189000	Glyma14g36800
Glyma.14G189100	Glyma14g36810
Glyma.14G189200	Glyma14g36825
Glyma.14G189300	Glyma14g36840
Glyma.14G189400	Glyma14g36850
Glyma.14G189500	Glyma14g36860
Glyma.14G189600	Glyma14g36866
Glyma.14G189700	Glyma14g36873
Glyma.14G189900	Glyma14g36880
Glyma.14G190000	Glyma14g36890
Glyma.14G190100	Glyma14g36900
Glyma.14G190200	Glyma14g36910
Glyma.14G190300	Glyma14g36920
Glyma.14G190400	Glyma14g36930
Glyma.14G190500	Glyma14g36941
Glyma.14G190600	Glyma14g36950
Glyma.14G190700	Glyma14g36960
Glyma.14G190800	Glyma14g36970
Glyma.14G190900	Glyma14g36980
Glyma.14G191000	Glyma14g36990
Glyma.14G191100	Glyma14g37000
Glyma.14G191200	Glyma14g37010
Glyma.14G191300	Glyma14g37020
Glyma.14G191400	Glyma14g37030
Glyma.14G191500	Glyma14g37040
Glyma.14G191700	Glyma14g37050
Glyma.14G191900	Glyma14g37070
Glyma.14G192000	Glyma14g37081
Glyma.14G192100	Glyma14g37090
Glyma.14G192200	Glyma14g37100
Glyma.14G192300	Glyma14g37111
Glyma.14G192400	Glyma14g37121
Glyma.14G192500	Glyma14g37130
Glyma.14G192600	Glyma14g37140
Glyma.14G192700	Glyma14g37150
Glyma.14G192800	Glyma14g37170
Glyma.14G192900	Glyma14g37180
Glyma.14G193000	Glyma14g37190
Glyma.14G193100	Glyma14g37210
Glyma.14G193200	Glyma14g37230
Glyma.14G193300	Glyma14g37241
Glyma.14G193400	Glyma14g37250
Glyma.14G193500	Glyma14g37260
Glyma.14G193600	Glyma14g37270
Glyma.14G193700	Glyma14g37280
Glyma.14G193800	Glyma14g37290
Glyma.14G193900	Glyma14g37300
Glyma.14G194000	Glyma14g37315
Glyma.14G194100	Glyma14g37330
Glyma.14G194200	Glyma14g37340
Glyma.14G194300	Glyma14g37350
Glyma.14G194400	Glyma14g37371
Glyma.14G194500	Glyma14g37390
Glyma.14G194600	Glyma14g37400
Glyma.14G194700	Glyma14g37410
Glyma.14G194800	Glyma14g37420
Glyma.14G194900	Glyma14g37430
Glyma.14G195000	Glyma14g37440
Glyma.14G195100	Glyma14g37460
Glyma.14G195200	Glyma14g37480
Glyma.14G195300	Glyma14g37500
Glyma.14G195400	Glyma14g37510
Glyma.14G195600	Glyma14g37516
Glyma.14G195700	Glyma14g37522
Glyma.14G195800	Glyma14g37528
Glyma.14G195900	Glyma14g37534
Glyma.14G196000	Glyma14g37540
Glyma.14G196100	Glyma14g37551
Glyma.14G196200	Glyma14g37560
Glyma.14G196400	Glyma14g37570
Glyma.14G196500	Glyma14g37581
Glyma.14G196600	Glyma14g37590
Glyma.14G196700	Glyma14g37600
Glyma.14G196800	Glyma14g37610
Glyma.14G196900	Glyma14g37620
Glyma.14G197000	Glyma14g37630
Glyma.14G197100	Glyma14g37640
Glyma.14G197200	Glyma14g37645
Glyma.14G197300	Glyma14g37650
Glyma.14G197400	Glyma14g37660
Glyma.14G197500	Glyma14g37670
Glyma.14G197600	Glyma14g37680
Glyma.14G197700	Glyma14g37690
Glyma.14G197800	Glyma14g37700
Glyma.14G197900	Glyma14g37721
Glyma.14G198000	Glyma14g37730
Glyma.14G198100	Glyma14g37741
Glyma.14G198200	Glyma14g37750
Glyma.14G198300	Glyma14g37756
Glyma.14G198500	Glyma14g37763
Glyma.14G198600	Glyma14g37770
Glyma.14G198700	Glyma14g37780
Glyma.14G198800	Glyma14g37790
Glyma.14G198900	Glyma14g37810
Glyma.14G199000	Glyma14g37820
Glyma.14G199100	Glyma14g37831
Glyma.14G199200	Glyma14g37840
Glyma.14G199300	Glyma14g37851
Glyma.14G199400	Glyma14g37860
Glyma.14G199500	Glyma14g37890
Glyma.14G199800	Glyma14g37960
Glyma.14G199900	Glyma14g37980
Glyma.14G200000	Glyma14g37991
Glyma.14G200100	Glyma14g38000
Glyma.14G200200	Glyma14g38010
Glyma.14G200300	Glyma14g38020
Glyma.14G200400	Glyma14g38030
Glyma.14G200500	Glyma14g38040
Glyma.14G200600	Glyma14g38060
Glyma.14G200700	Glyma14g38080
Glyma.14G200800	Glyma14g38090
Glyma.14G200900	Glyma14g38101
Glyma.14G201000	Glyma14g38111
Glyma.14G201200	Glyma14g38120
Glyma.14G201300	Glyma14g38130
Glyma.14G201500	Glyma14g38140
Glyma.14G201600	Glyma14g38150
Glyma.14G201700	Glyma14g38170
Glyma.14G201800	Glyma14g38210
Glyma.14G201900	Glyma14g38220
Glyma.14G202000	Glyma14g38240
Glyma.14G202100	Glyma14g38255
Glyma.14G202200	Glyma14g38270
Glyma.14G202300	Glyma14g38280
Glyma.14G202400	Glyma14g38290
Glyma.14G202500	Glyma14g38301
Glyma.14G202600	Glyma14g38311
Glyma.14G202700	Glyma14g38321
Glyma.14G202800	Glyma14g38330
Glyma.14G203000	Glyma14g38337
Glyma.14G203100	Glyma14g38344
Glyma.14G203200	Glyma14g38352
Glyma.14G203400	Glyma14g38360
Glyma.14G203500	Glyma14g38371
Glyma.14G203600	Glyma14g38380
Glyma.14G203700	Glyma14g38390
Glyma.14G203800	Glyma14g38420
Glyma.14G203900	Glyma14g38430
Glyma.14G204000	Glyma14g38445
Glyma.14G204100	Glyma14g38460
Glyma.14G204200	Glyma14g38468
Glyma.14G204300	Glyma14g38476
Glyma.14G204400	Glyma14g38492
Glyma.14G204500	Glyma14g38500
Glyma.14G204600	Glyma14g38516
Glyma.14G204700	Glyma14g38533
Glyma.14G204900	Glyma14g38550
Glyma.14G205000	Glyma14g38561
Glyma.14G205100	Glyma14g38570
Glyma.14G205200	Glyma14g38580
Glyma.14G205300	Glyma14g38586
Glyma.14G205400	Glyma14g38593
Glyma.14G205500	Glyma14g38600
Glyma.14G205600	Glyma14g38610
Glyma.14G205700	Glyma14g38620
Glyma.14G205800	Glyma14g38625
Glyma.14G206000	Glyma14g38630
Glyma.14G206100	Glyma14g38640
Glyma.14G206200	Glyma14g38650
Glyma.14G206300	Glyma14g38670
Glyma.14G206500	Glyma14g38700
Glyma.14G206600	Glyma14g38710
Glyma.14G206700	Glyma14g38720
Glyma.14G206800	Glyma14g38730
Glyma.14G206900	Glyma14g38741
Glyma.14G207100	Glyma14g38760
Glyma.14G207200	Glyma14g38800
Glyma.14G207300	Glyma14g38810
Glyma.14G207400	Glyma14g38820
Glyma.14G207500	Glyma14g38830
Glyma.14G207600	Glyma14g38840
Glyma.14G207700	Glyma14g38860
Glyma.14G207800	Glyma14g38871
Glyma.14G207900	Glyma14g38881
Glyma.14G208000	Glyma14g38890
Glyma.14G208100	Glyma14g38900
Glyma.14G208200	Glyma14g38910
Glyma.14G208300	Glyma14g38920
Glyma.14G208400	Glyma14g38930
Glyma.14G208500	Glyma14g38940
Glyma.14G208600	Glyma14g38950
Glyma.14G208700	Glyma14g38960
Glyma.14G208900	Glyma14g38970
Glyma.14G209000	Glyma14g38980
Glyma.14G209300	Glyma14g38990
Glyma.14G209200	Glyma14g39000
Glyma.14G209500	Glyma14g39010
Glyma.14G209400	Glyma14g39020
Glyma.14G209600	Glyma14g39030
Glyma.14G209700	Glyma14g39045
Glyma.14G209800	Glyma14g39060
Glyma.14G209900	Glyma14g39070
Glyma.14G210000	Glyma14g39080
Glyma.14G210100	Glyma14g39090
Glyma.14G210200	Glyma14g39095
Glyma.14G210300	Glyma14g39100
Glyma.14G210400	Glyma14g39110
Glyma.14G210500	Glyma14g39120
Glyma.14G210600	Glyma14g39130
Glyma.14G210700	Glyma14g39140
Glyma.14G210800	Glyma14g39146
Glyma.14G210900	Glyma14g39153
Glyma.14G211000	Glyma14g39160
Glyma.14G211100	Glyma14g39170
Glyma.14G211200	Glyma14g39180
Glyma.14G211300	Glyma14g39190
Glyma.14G211400	Glyma14g39201
Glyma.14G211500	Glyma14g39210
Glyma.14G211600	Glyma14g39220
Glyma.14G211700	Glyma14g39230
Glyma.14G211800	Glyma14g39250
Glyma.14G211900	Glyma14g39260
Glyma.14G212000	Glyma14g39280
Glyma.14G212100	Glyma14g39290
Glyma.14G212200	Glyma14g39300
Glyma.14G212300	Glyma14g39310
Glyma.14G212400	Glyma14g39320
Glyma.14G212500	Glyma14g39330
Glyma.14G212600	Glyma14g39341
Glyma.14G212700	Glyma14g39350
Glyma.14G212800	Glyma14g39360
Glyma.14G212900	Glyma14g39375
Glyma.14G213000	Glyma14g39391
Glyma.14G213100	Glyma14g39405
Glyma.14G213300	Glyma14g39420
Glyma.14G213400	Glyma14g39430
Glyma.14G213600	Glyma14g39440
Glyma.14G213700	Glyma14g39451
Glyma.14G213800	Glyma14g39460
Glyma.14G213900	Glyma14g39470
Glyma.14G214000	Glyma14g39480
Glyma.14G214100	Glyma14g39490
Glyma.14G214200	Glyma14g39500
Glyma.14G214300	Glyma14g39510
Glyma.14G214400	Glyma14g39520
Glyma.14G214500	Glyma14g39530
Glyma.14G214600	Glyma14g39540
Glyma.14G214700	Glyma14g39550
Glyma.14G214800	Glyma14g39560
Glyma.14G215000	Glyma14g39575
Glyma.14G215100	Glyma14g39590
Glyma.14G215200	Glyma14g39600
Glyma.14G215300	Glyma14g39610
Glyma.14G215400	Glyma14g39620
Glyma.14G215500	Glyma14g39630
Glyma.14G215600	Glyma14g39640
Glyma.14G215700	Glyma14g39650
Glyma.14G215800	Glyma14g39660
Glyma.14G215900	Glyma14g39670
Glyma.14G216000	Glyma14g39680
Glyma.14G216100	Glyma14g39690
Glyma.14G224500	Glyma14g39700
Glyma.14G224400	Glyma14g39710
Glyma.14G224300	Glyma14g39730
Glyma.14G224200	Glyma14g39740
Glyma.14G224000	Glyma14g39760
Glyma.14G223900	Glyma14g39770
Glyma.14G223800	Glyma14g39776
Glyma.14G223700	Glyma14g39783
Glyma.14G223600	Glyma14g39790
Glyma.14G223500	Glyma14g39810
Glyma.14G223400	Glyma14g39820
Glyma.14G223300	Glyma14g39830
Glyma.14G223200	Glyma14g39840
Glyma.14G223100	Glyma14g39850
Glyma.14G223000	Glyma14g39880
Glyma.14G222900	Glyma14g39890
Glyma.14G222700	Glyma14g39910
Glyma.14G222600	Glyma14g39930
Glyma.14G222500	Glyma14g39940
Glyma.14G222400	Glyma14g39950
Glyma.14G222300	Glyma14g39970
Glyma.14G222200	Glyma14g39980
Glyma.14G222100	Glyma14g40030
Glyma.14G222000	Glyma14g40090
Glyma.14G221900	Glyma14g40101
Glyma.14G221800	Glyma14g40110
Glyma.14G221700	Glyma14g40120
Glyma.14G221600	Glyma14g40130
Glyma.14G221500	Glyma14g40140
Glyma.14G221400	Glyma14g40150
Glyma.14G221300	Glyma14g40160
Glyma.14G221200	Glyma14g40170
Glyma.14G221100	Glyma14g40180
Glyma.14G221000	Glyma14g40190
Glyma.14G220900	Glyma14g40200
Glyma.14G220800	Glyma14g40210
Glyma.14G220700	Glyma14g40220
Glyma.14G220600	Glyma14g40230
Glyma.14G220500	Glyma14g40245
Glyma.14G220400	Glyma14g40260
Glyma.14G220300	Glyma14g40270
Glyma.14G220200	Glyma14g40280
Glyma.14G220000	Glyma14g40290
Glyma.14G219900	Glyma14g40300
Glyma.14G219800	Glyma14g40310
Glyma.14G219700	Glyma14g40320
Glyma.14G219600	Glyma14g40351
Glyma.14G219500	Glyma14g40360
Glyma.14G219400	Glyma14g40370
Glyma.14G219300	Glyma14g40380
Glyma.14G219100	Glyma14g40400
Glyma.14G219000	Glyma14g40415
Glyma.14G218900	Glyma14g40430
Glyma.14G218800	Glyma14g40440
Glyma.14G218700	Glyma14g40450
Glyma.14G218500	Glyma14g40460
Glyma.14G218400	Glyma14g40470
Glyma.14G218300	Glyma14g40480
Glyma.14G218200	Glyma14g40490
Glyma.14G218100	Glyma14g40500
Glyma.14G218000	Glyma14g40510
Glyma.14G217900	Glyma14g40520
Glyma.14G217800	Glyma14g40530
Glyma.14G217700	Glyma14g40540
Glyma.14G217600	Glyma14g40550
Glyma.14G217400	Glyma14g40561
Glyma.14G217300	Glyma14g40570
Glyma.14G217200	Glyma14g40580
Glyma.14G217100	Glyma14g40590
Glyma.14G217000	Glyma14g40600
Glyma.14G216900	Glyma14g40610
Glyma.14G216800	Glyma14g40620
Glyma.14G216700	Glyma14g40630
Glyma.14G216600	Glyma14g40640
Glyma.14G216500	Glyma14g40650
Glyma.14G216400	Glyma14g40660
Glyma.14G216300	Glyma14g40670
Glyma.14G216200	Glyma14g40680
Glyma.15G000200	Glyma15g00220
Glyma.15G000300	Glyma15g00241
Glyma.15G000400	Glyma15g00260
Glyma.15G000600	Glyma15g00270
Glyma.15G000700	Glyma15g00280
Glyma.15G000800	Glyma15g00290
Glyma.15G000900	Glyma15g00301
Glyma.15G001000	Glyma15g00311
Glyma.15G001100	Glyma15g00320
Glyma.15G001200	Glyma15g00330
Glyma.15G001300	Glyma15g00340
Glyma.15G001400	Glyma15g00350
Glyma.15G001500	Glyma15g00360
Glyma.15G001600	Glyma15g00380
Glyma.15G001700	Glyma15g00390
Glyma.15G001800	Glyma15g00400
Glyma.15G001900	Glyma15g00420
Glyma.15G002000	Glyma15g00430
Glyma.15G002100	Glyma15g00440
Glyma.15G002200	Glyma15g00450
Glyma.15G002300	Glyma15g00460
Glyma.15G002400	Glyma15g00471
Glyma.15G002500	Glyma15g00481
Glyma.15G002600	Glyma15g00490
Glyma.15G002700	Glyma15g00510
Glyma.15G002800	Glyma15g00520
Glyma.15G002900	Glyma15g00530
Glyma.15G003000	Glyma15g00540
Glyma.15G003100	Glyma15g00550
Glyma.15G003200	Glyma15g00560
Glyma.15G003300	Glyma15g00570
Glyma.15G003400	Glyma15g00581
Glyma.15G003500	Glyma15g00590
Glyma.15G003600	Glyma15g00600
Glyma.15G003700	Glyma15g00610
Glyma.15G003900	Glyma15g00620
Glyma.15G004000	Glyma15g00630
Glyma.15G004100	Glyma15g00645
Glyma.15G004200	Glyma15g00660
Glyma.15G004300	Glyma15g00670
Glyma.15G004400	Glyma15g00681
Glyma.15G004500	Glyma15g00690
Glyma.15G004600	Glyma15g00695
Glyma.15G004700	Glyma15g00700
Glyma.15G004800	Glyma15g00710
Glyma.15G004900	Glyma15g00720
Glyma.15G005000	Glyma15g00730
Glyma.15G005100	Glyma15g00750
Glyma.15G005200	Glyma15g00760
Glyma.15G005300	Glyma15g00770
Glyma.15G005400	Glyma15g00780
Glyma.15G005500	Glyma15g00790
Glyma.15G005600	Glyma15g00810
Glyma.15G005800	Glyma15g00830
Glyma.15G005900	Glyma15g00840
Glyma.15G006000	Glyma15g00870
Glyma.15G006100	Glyma15g00880
Glyma.15G006200	Glyma15g00885
Glyma.15G006300	Glyma15g00890
Glyma.15G006400	Glyma15g00900
Glyma.15G006500	Glyma15g00911
Glyma.15G006600	Glyma15g00920
Glyma.15G006700	Glyma15g00930
Glyma.15G006800	Glyma15g00940
Glyma.15G006900	Glyma15g00950
Glyma.15G007000	Glyma15g00960
Glyma.15G007100	Glyma15g00980
Glyma.15G007200	Glyma15g00990
Glyma.15G007300	Glyma15g01000
Glyma.15G007400	Glyma15g01010
Glyma.15G007500	Glyma15g01020
Glyma.15G007600	Glyma15g01030
Glyma.15G007700	Glyma15g01040
Glyma.15G007800	Glyma15g01050
Glyma.15G007900	Glyma15g01060
Glyma.15G008000	Glyma15g01070
Glyma.15G008100	Glyma15g01080
Glyma.15G008200	Glyma15g01090
Glyma.15G008300	Glyma15g01100
Glyma.15G008500	Glyma15g01120
Glyma.15G008600	Glyma15g01140
Glyma.15G008700	Glyma15g01150
Glyma.15G008800	Glyma15g01160
Glyma.15G008900	Glyma15g01166
Glyma.15G009000	Glyma15g01173
Glyma.15G009100	Glyma15g01180
Glyma.15G009200	Glyma15g01191
Glyma.15G009300	Glyma15g01200
Glyma.15G009400	Glyma15g01210
Glyma.15G009500	Glyma15g01220
Glyma.15G009600	Glyma15g01230
Glyma.15G009800	Glyma15g01250
Glyma.15G009900	Glyma15g01260
Glyma.15G010000	Glyma15g01270
Glyma.15G010100	Glyma15g01280
Glyma.15G010200	Glyma15g01291
Glyma.15G010300	Glyma15g01300
Glyma.15G010400	Glyma15g01310
Glyma.15G010500	Glyma15g01320
Glyma.15G010600	Glyma15g01330
Glyma.15G010700	Glyma15g01341
Glyma.15G010800	Glyma15g01350
Glyma.15G010900	Glyma15g01360
Glyma.15G011000	Glyma15g01370
Glyma.15G011200	Glyma15g01390
Glyma.15G011300	Glyma15g01400
Glyma.15G011400	Glyma15g01410
Glyma.15G011500	Glyma15g01420
Glyma.15G011600	Glyma15g01433
Glyma.15G011700	Glyma15g01446
Glyma.15G011800	Glyma15g01460
Glyma.15G011900	Glyma15g01470
Glyma.15G012000	Glyma15g01490
Glyma.15G012100	Glyma15g01500
Glyma.15G012200	Glyma15g01510
Glyma.15G012300	Glyma15g01520
Glyma.15G012400	Glyma15g01525
Glyma.15G012500	Glyma15g01540
Glyma.15G012700	Glyma15g01550
Glyma.15G012800	Glyma15g01560
Glyma.15G012900	Glyma15g01570
Glyma.15G013000	Glyma15g01580
Glyma.15G013100	Glyma15g01590
Glyma.15G013200	Glyma15g01601
Glyma.15G013300	Glyma15g01610
Glyma.15G013400	Glyma15g01640
Glyma.15G013500	Glyma15g01650
Glyma.15G013600	Glyma15g01660
Glyma.15G013700	Glyma15g01670
Glyma.15G013800	Glyma15g01680
Glyma.15G013900	Glyma15g01690
Glyma.15G014000	Glyma15g01710
Glyma.15G014100	Glyma15g01720
Glyma.15G014200	Glyma15g01730
Glyma.15G014300	Glyma15g01740
Glyma.15G014400	Glyma15g01750
Glyma.15G014500	Glyma15g01770
Glyma.15G014600	Glyma15g01775
Glyma.15G014700	Glyma15g01780
Glyma.15G014800	Glyma15g01790
Glyma.15G014900	Glyma15g01800
Glyma.15G015000	Glyma15g01811
Glyma.15G015100	Glyma15g01820
Glyma.15G015200	Glyma15g01830
Glyma.15G015300	Glyma15g01840
Glyma.15G015400	Glyma15g01850
Glyma.15G015500	Glyma15g01860
Glyma.15G015600	Glyma15g01870
Glyma.15G015700	Glyma15g01880
Glyma.15G015800	Glyma15g01890
Glyma.15G015900	Glyma15g01900
Glyma.15G016000	Glyma15g01911
Glyma.15G016100	Glyma15g01920
Glyma.15G016200	Glyma15g01930
Glyma.15G016300	Glyma15g01940
Glyma.15G016400	Glyma15g01950
Glyma.15G016500	Glyma15g01960
Glyma.15G016600	Glyma15g01970
Glyma.15G016700	Glyma15g01980
Glyma.15G016800	Glyma15g01990
Glyma.15G016900	Glyma15g02000
Glyma.15G017000	Glyma15g02010
Glyma.15G017300	Glyma15g02020
Glyma.15G017400	Glyma15g02030
Glyma.15G017500	Glyma15g02040
Glyma.15G017600	Glyma15g02046
Glyma.15G017700	Glyma15g02053
Glyma.15G017800	Glyma15g02060
Glyma.15G017900	Glyma15g02070
Glyma.15G018000	Glyma15g02080
Glyma.15G018100	Glyma15g02090
Glyma.15G018200	Glyma15g02103
Glyma.15G018300	Glyma15g02116
Glyma.15G018400	Glyma15g02130
Glyma.15G018500	Glyma15g02140
Glyma.15G018600	Glyma15g02150
Glyma.15G018700	Glyma15g02160
Glyma.15G018800	Glyma15g02170
Glyma.15G018900	Glyma15g02180
Glyma.15G019000	Glyma15g02200
Glyma.15G019100	Glyma15g02210
Glyma.15G019200	Glyma15g02220
Glyma.15G019300	Glyma15g02230
Glyma.15G019400	Glyma15g02250
Glyma.15G019500	Glyma15g02260
Glyma.15G019600	Glyma15g02271
Glyma.15G019700	Glyma15g02280
Glyma.15G019800	Glyma15g02291
Glyma.15G020000	Glyma15g02300
Glyma.15G019900	Glyma15g02310
Glyma.15G020100	Glyma15g02325
Glyma.15G020200	Glyma15g02340
Glyma.15G020300	Glyma15g02350
Glyma.15G020500	Glyma15g02360
Glyma.15G020600	Glyma15g02370
Glyma.15G020700	Glyma15g02380
Glyma.15G020800	Glyma15g02390
Glyma.15G020900	Glyma15g02400
Glyma.15G021000	Glyma15g02410
Glyma.15G021100	Glyma15g02420
Glyma.15G021200	Glyma15g02430
Glyma.15G021300	Glyma15g02440
Glyma.15G021400	Glyma15g02450
Glyma.15G021700	Glyma15g02490
Glyma.15G021800	Glyma15g02510
Glyma.15G021900	Glyma15g02520
Glyma.15G022000	Glyma15g02531
Glyma.15G022100	Glyma15g02540
Glyma.15G022200	Glyma15g02551
Glyma.15G022300	Glyma15g02560
Glyma.15G022500	Glyma15g02580
Glyma.15G022600	Glyma15g02600
Glyma.15G022700	Glyma15g02610
Glyma.15G022800	Glyma15g02620
Glyma.15G022900	Glyma15g02640
Glyma.15G023000	Glyma15g02660
Glyma.15G023100	Glyma15g02670
Glyma.15G023200	Glyma15g02680
Glyma.15G023300	Glyma15g02690
Glyma.15G023400	Glyma15g02700
Glyma.15G023500	Glyma15g02710
Glyma.15G023600	Glyma15g02720
Glyma.15G023700	Glyma15g02740
Glyma.15G023800	Glyma15g02750
Glyma.15G023900	Glyma15g02760
Glyma.15G024000	Glyma15g02770
Glyma.15G024100	Glyma15g02780
Glyma.15G024200	Glyma15g02790
Glyma.15G024300	Glyma15g02800
Glyma.15G024400	Glyma15g02810
Glyma.15G024500	Glyma15g02840
Glyma.15G024600	Glyma15g02850
Glyma.15G024700	Glyma15g02860
Glyma.15G024800	Glyma15g02870
Glyma.15G024900	Glyma15g02880
Glyma.15G025100	Glyma15g02900
Glyma.15G025200	Glyma15g02921
Glyma.15G025300	Glyma15g02930
Glyma.15G025400	Glyma15g02940
Glyma.15G025500	Glyma15g02955
Glyma.15G025600	Glyma15g02970
Glyma.15G025800	Glyma15g02990
Glyma.15G025900	Glyma15g03000
Glyma.15G026000	Glyma15g03010
Glyma.15G026100	Glyma15g03020
Glyma.15G026200	Glyma15g03025
Glyma.15G026300	Glyma15g03030
Glyma.15G026400	Glyma15g03040
Glyma.15G026500	Glyma15g03050
Glyma.15G026600	Glyma15g03070
Glyma.15G026700	Glyma15g03091
Glyma.15G026800	Glyma15g03101
Glyma.15G026900	Glyma15g03110
Glyma.15G027000	Glyma15g03120
Glyma.15G027100	Glyma15g03130
Glyma.15G027200	Glyma15g03140
Glyma.15G027300	Glyma15g03160
Glyma.15G027400	Glyma15g03175
Glyma.15G027500	Glyma15g03190
Glyma.15G027600	Glyma15g03195
Glyma.15G027700	Glyma15g03200
Glyma.15G027800	Glyma15g03210
Glyma.15G027900	Glyma15g03225
Glyma.15G028000	Glyma15g03240
Glyma.15G028200	Glyma15g03250
Glyma.15G028300	Glyma15g03260
Glyma.15G028400	Glyma15g03271
Glyma.15G028500	Glyma15g03280
Glyma.15G028600	Glyma15g03290
Glyma.15G028700	Glyma15g03300
Glyma.15G028800	Glyma15g03310
Glyma.15G028900	Glyma15g03320
Glyma.15G029000	Glyma15g03335
Glyma.15G029100	Glyma15g03350
Glyma.15G029200	Glyma15g03360
Glyma.15G029300	Glyma15g03370
Glyma.15G029400	Glyma15g03380
Glyma.15G029600	Glyma15g03410
Glyma.15G029700	Glyma15g03420
Glyma.15G029800	Glyma15g03430
Glyma.15G029900	Glyma15g03440
Glyma.15G030000	Glyma15g03446
Glyma.15G030100	Glyma15g03460
Glyma.15G030200	Glyma15g03470
Glyma.15G030400	Glyma15g03500
Glyma.15G030500	Glyma15g03521
Glyma.15G030700	Glyma15g03560
Glyma.15G030800	Glyma15g03566
Glyma.15G030900	Glyma15g03573
Glyma.15G031000	Glyma15g03580
Glyma.15G031100	Glyma15g03590
Glyma.15G031200	Glyma15g03600
Glyma.15G031300	Glyma15g03610
Glyma.15G031400	Glyma15g03620
Glyma.15G031500	Glyma15g03625
Glyma.15G031600	Glyma15g03630
Glyma.15G031700	Glyma15g03641
Glyma.15G031800	Glyma15g03650
Glyma.15G031900	Glyma15g03660
Glyma.15G032000	Glyma15g03670
Glyma.15G032100	Glyma15g03680
Glyma.15G032200	Glyma15g03695
Glyma.15G032300	Glyma15g03710
Glyma.15G032400	Glyma15g03720
Glyma.15G032500	Glyma15g03730
Glyma.15G032700	Glyma15g03740
Glyma.15G032800	Glyma15g03750
Glyma.15G033000	Glyma15g03770
Glyma.15G033100	Glyma15g03780
Glyma.15G033200	Glyma15g03790
Glyma.15G033300	Glyma15g03800
Glyma.15G033400	Glyma15g03810
Glyma.15G033500	Glyma15g03820
Glyma.15G033600	Glyma15g03830
Glyma.15G033700	Glyma15g03840
Glyma.15G033800	Glyma15g03850
Glyma.15G033900	Glyma15g03856
Glyma.15G034000	Glyma15g03870
Glyma.15G034100	Glyma15g03885
Glyma.15G034300	Glyma15g03900
Glyma.15G034400	Glyma15g03910
Glyma.15G034500	Glyma15g03920
Glyma.15G034600	Glyma15g03930
Glyma.15G034700	Glyma15g03940
Glyma.15G034800	Glyma15g03953
Glyma.15G034900	Glyma15g03966
Glyma.15G035100	Glyma15g03990
Glyma.15G035200	Glyma15g04000
Glyma.15G035300	Glyma15g04006
Glyma.15G035400	Glyma15g04013
Glyma.15G035500	Glyma15g04020
Glyma.15G035600	Glyma15g04030
Glyma.15G035700	Glyma15g04040
Glyma.15G035800	Glyma15g04050
Glyma.15G035900	Glyma15g04060
Glyma.15G036100	Glyma15g04080
Glyma.15G036200	Glyma15g04090
Glyma.15G036300	Glyma15g04100
Glyma.15G036400	Glyma15g04110
Glyma.15G036500	Glyma15g04120
Glyma.15G036600	Glyma15g04130
Glyma.15G036700	Glyma15g04140
Glyma.15G036800	Glyma15g04150
Glyma.15G036900	Glyma15g04160
Glyma.15G037000	Glyma15g04166
Glyma.15G037100	Glyma15g04173
Glyma.15G037200	Glyma15g04190
Glyma.15G037300	Glyma15g04200
Glyma.15G037400	Glyma15g04210
Glyma.15G037500	Glyma15g04220
Glyma.15G037600	Glyma15g04230
Glyma.15G037700	Glyma15g04240
Glyma.15G037800	Glyma15g04250
Glyma.15G037900	Glyma15g04265
